ID,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
25514,73,61,24/3/2019,31-010,GSW,,DET,W (+7),1,35:26:00,9,19,0.474,5,10,0.5,3,3,1,2,7,9,3,1,0,4,2,26,18.1,14
25514,74,62,27/3/2019,31-013,GSW,@,MEM,W (+15),1,33:23:00,7,20,0.35,6,12,0.5,8,9,0.889,0,10,10,7,1,1,1,3,28,23.8,17
25514,75,63,29/3/2019,31-015,GSW,@,MIN,L (-1),1,41:55:00,13,25,0.52,11,19,0.579,0,0,,0,3,3,5,2,0,2,2,37,28.3,5
25514,76,64,31/3/2019,31-017,GSW,,CHO,W (+47),1,27:28:00,8,14,0.571,5,8,0.625,4,4,1,0,5,5,6,2,1,1,0,25,25.8,37
25514,77,65,2/4/2019,31-019,GSW,,DEN,W (+14),1,30:14:00,6,11,0.545,5,10,0.5,0,0,,0,4,4,5,3,0,4,4,17,13.8,25
25514,78,66,4/4/2019,31-021,GSW,@,LAL,W (+18),1,29:29:00,3,14,0.214,1,9,0.111,0,0,,1,9,10,7,1,0,2,1,7,5.3,32
25514,79,67,5/4/2019,31-022,GSW,,CLE,W (+6),1,36:06:00,12,21,0.571,9,12,0.75,7,7,1,1,5,6,7,0,1,4,1,40,33.5,5
25514,80,68,7/4/2019,31-024,GSW,,LAC,W (+27),1,29:35:00,11,20,0.55,3,10,0.3,2,2,1,0,5,5,4,1,1,0,3,27,22.2,35
25514,81,69,9/4/2019,31-026,GSW,@,NOP,W (+9),1,9:25,2,4,0.5,1,2,0.5,0,0,,0,1,1,1,0,0,2,0,5,2,1
25575,1,1,17/10/2018,25-086,SAS,,MIN,W (+4),1,30:02:00,4,10,0.4,1,5,0.2,2,2,1,1,2,3,2,2,0,2,5,11,6.3,2
25575,2,2,20/10/2018,25-089,SAS,@,POR,L (-13),1,27:11:00,6,13,0.462,5,8,0.625,0,0,,0,2,2,3,0,0,0,1,17,12.6,-16
25575,3,3,22/10/2018,25-091,SAS,@,LAL,W (+1),1,37:05:00,6,14,0.429,4,8,0.5,0,0,,1,2,3,1,1,0,1,4,16,9,-1
25575,4,4,24/10/2018,25-093,SAS,,IND,L (-20),1,31:05:00,5,10,0.5,2,4,0.5,3,3,1,0,2,2,4,0,0,1,2,15,11.6,-11
25575,5,5,27/10/2018,25-096,SAS,,LAL,W (+4),1,30:40:00,6,10,0.6,1,3,0.333,3,5,0.6,0,1,1,1,2,0,2,3,16,10.4,-8
25575,6,6,29/10/2018,25-098,SAS,,DAL,W (+5),1,29:35:00,5,11,0.455,2,5,0.4,0,0,,0,0,0,1,1,0,2,3,12,4.8,15
25575,7,7,31/10/2018,25-100,SAS,@,PHO,W (+30),1,22:15,3,7,0.429,0,3,0,1,1,1,0,1,1,7,1,0,1,1,7,8.1,25
25575,8,8,3/11/2018,25-103,SAS,,NOP,W (+14),1,23:20,3,8,0.375,0,4,0,1,1,1,0,1,1,1,4,0,2,1,7,5.2,-5
25575,9,9,4/11/2018,25-104,SAS,,ORL,L (-7),1,25:59:00,5,13,0.385,2,5,0.4,1,1,1,0,1,1,2,0,0,1,4,13,5,4
25575,10,10,7/11/2018,25-107,SAS,@,MIA,L (-7),1,31:52:00,4,12,0.333,2,5,0.4,2,2,1,0,1,1,3,1,0,0,4,12,7,-13
25575,11,11,10/11/2018,25-110,SAS,,HOU,W (+7),1,29:44:00,5,11,0.455,3,3,1,0,1,0,1,4,5,0,0,0,1,2,13,7,23
25575,12,12,12/11/2018,25-112,SAS,@,SAC,L (-5),1,29:01:00,4,11,0.364,2,7,0.286,0,0,,0,0,0,4,1,0,1,3,10,5.5,-11
25575,13,13,14/11/2018,25-114,SAS,@,PHO,L (-20),1,27:43:00,4,9,0.444,3,5,0.6,2,2,1,0,1,1,1,0,0,1,1,13,7.9,-8
25575,14,14,15/11/2018,25-115,SAS,@,LAC,L (-5),1,33:17:00,5,10,0.5,5,8,0.625,2,3,0.667,0,1,1,2,0,0,0,0,17,13.3,-5
25575,15,15,18/11/2018,25-118,SAS,,GSW,W (+12),1,24:39:00,4,12,0.333,2,4,0.5,0,0,,0,3,3,3,0,0,0,3,10,5,2
25575,16,16,19/11/2018,25-119,SAS,@,NOP,L (-14),1,28:18:00,7,8,0.875,5,6,0.833,1,2,0.5,0,1,1,1,1,0,1,3,20,16.6,-24
25575,17,17,21/11/2018,25-121,SAS,,MEM,L (-1),1,26:06:00,3,11,0.273,0,6,0,0,0,,1,3,4,2,0,0,0,3,6,1.3,-10
25575,18,18,23/11/2018,25-123,SAS,@,IND,W (+11),1,26:00:00,5,10,0.5,3,6,0.5,0,0,,0,3,3,2,0,0,4,4,13,4.7,16
25575,19,19,24/11/2018,25-124,SAS,@,MIL,L (-6),1,30:31:00,8,11,0.727,2,2,1,0,0,,0,2,2,1,1,0,2,4,18,12.2,-29
25575,20,20,26/11/2018,25-126,SAS,@,CHI,W (+1),1,28:28:00,5,11,0.455,3,6,0.5,0,0,,0,2,2,6,0,0,2,1,13,9.7,-1
25575,21,21,28/11/2018,25-128,SAS,@,MIN,L (-39),1,21:24,2,9,0.222,2,6,0.333,0,0,,0,1,1,1,0,0,2,2,6,-1.3,-26
25575,22,22,30/11/2018,25-130,SAS,,HOU,L (-31),1,20:55,4,8,0.5,2,5,0.4,0,0,,0,0,0,2,0,0,1,2,10,5.6,-29
25575,23,23,2/12/2018,25-132,SAS,,POR,W (+13),1,22:57,3,6,0.5,1,2,0.5,0,0,,0,3,3,2,0,0,0,3,7,5.1,-11
25575,24,24,4/12/2018,25-134,SAS,@,UTA,L (-34),1,19:36,4,10,0.4,1,5,0.2,0,0,,1,1,2,0,0,0,2,1,9,2.2,-15
25575,25,25,5/12/2018,25-135,SAS,@,LAL,L (-8),1,21:20,1,7,0.143,0,5,0,0,0,,0,3,3,0,0,0,1,2,2,-3.4,3
25575,26,26,7/12/2018,25-137,SAS,,LAL,W (+13),1,17:36,4,8,0.5,0,4,0,3,3,1,1,1,2,2,1,0,0,1,11,10,-3
25575,27,27,9/12/2018,25-139,SAS,,UTA,W (+13),1,31:20:00,6,8,0.75,1,1,1,2,2,1,1,4,5,3,0,0,1,3,15,13.6,-8
25575,28,28,11/12/2018,25-141,SAS,,PHO,W (+25),1,32:25:00,8,14,0.571,5,5,1,3,3,1,0,11,11,3,1,0,2,1,24,21.4,22
25575,29,29,13/12/2018,25-143,SAS,,LAC,W (+38),1,22:21,4,11,0.364,2,7,0.286,0,0,,0,0,0,2,1,0,0,1,10,5.9,13
25575,30,30,15/12/2018,25-145,SAS,,CHI,L (-5),1,23:20,0,4,0,0,4,0,0,0,,0,6,6,3,0,1,2,4,0,-1.8,-18
25575,31,31,17/12/2018,25-147,SAS,,PHI,W (+27),1,23:03,3,7,0.429,0,2,0,0,0,,0,2,2,4,0,0,1,3,6,3.5,17
25575,32,32,19/12/2018,25-149,SAS,@,ORL,W (+39),1,25:29:00,7,8,0.875,3,4,0.75,0,0,,1,3,4,0,0,0,2,3,17,12.6,15
25575,33,33,21/12/2018,25-151,SAS,,MIN,W (+26),1,29:47:00,7,12,0.583,3,5,0.6,5,5,1,0,4,4,7,0,1,1,0,22,22.2,19
25575,34,34,22/12/2018,25-152,SAS,@,HOU,L (-7),1,28:37:00,5,10,0.5,2,5,0.4,0,0,,0,5,5,1,0,0,1,4,12,6.6,3
25575,35,35,26/12/2018,25-156,SAS,,DEN,W (+8),1,30:20:00,6,12,0.5,2,6,0.333,1,2,0.5,0,4,4,4,2,0,3,2,15,10.8,8
25575,36,36,28/12/2018,25-158,SAS,@,DEN,L (-3),1,32:57:00,5,11,0.455,3,6,0.5,0,0,,0,3,3,1,2,0,0,2,13,10.1,7
25575,37,37,29/12/2018,25-159,SAS,@,LAC,W (+11),1,32:55:00,4,8,0.5,2,6,0.333,0,0,,0,2,2,7,0,0,1,0,10,10.5,11
25575,38,38,31/12/2018,25-161,SAS,,BOS,W (+9),1,38:10:00,6,14,0.429,3,7,0.429,0,0,,0,2,2,2,1,0,2,3,15,7.4,9
25575,39,39,3/1/2019,25-164,SAS,,TOR,W (+18),1,28:38:00,7,10,0.7,6,7,0.857,0,0,,0,3,3,3,1,0,0,2,20,19,29
25575,40,40,5/1/2019,25-166,SAS,,MEM,W (+20),1,30:05:00,2,7,0.286,1,5,0.2,2,2,1,0,1,1,2,1,0,1,1,7,4.2,-2
25575,41,41,7/1/2019,25-168,SAS,@,DET,W (+12),1,34:29:00,5,12,0.417,3,7,0.429,2,2,1,0,4,4,0,1,0,0,1,15,10.4,9
25575,42,42,9/1/2019,25-170,SAS,@,MEM,L (-10),1,32:30:00,5,14,0.357,3,8,0.375,1,1,1,0,4,4,1,0,0,1,1,14,6.7,-15
25575,43,43,10/1/2019,25-171,SAS,,OKC,W (+7),1,42:19:00,4,6,0.667,3,3,1,3,3,1,0,8,8,2,1,0,3,1,14,12.8,16
25575,44,44,12/1/2019,25-173,SAS,@,OKC,L (-10),1,27:49:00,6,16,0.375,1,7,0.143,1,1,1,1,3,4,0,1,0,1,0,14,6.8,-14
25575,45,45,14/1/2019,25-175,SAS,,CHO,L (-15),1,36:30:00,3,12,0.25,1,6,0.167,0,0,,0,6,6,1,2,0,2,1,7,1.9,-12
25575,46,46,16/1/2019,25-177,SAS,@,DAL,W (+4),1,32:47:00,5,9,0.556,2,5,0.4,0,0,,0,5,5,3,0,0,0,1,12,10.9,-5
25575,47,47,18/1/2019,25-179,SAS,@,MIN,W (+3),1,25:25:00,3,9,0.333,2,4,0.5,2,2,1,0,2,2,1,0,0,0,1,10,5.8,-5
25575,48,48,20/1/2019,25-181,SAS,,LAC,L (-8),1,27:02:00,1,5,0.2,1,4,0.25,0,0,,0,2,2,2,1,0,3,4,3,-1.7,-17
25575,49,49,23/1/2019,25-184,SAS,@,PHI,L (-2),1,31:24:00,5,9,0.556,4,6,0.667,0,0,,1,5,6,2,0,0,1,1,14,11.9,10
25575,50,50,26/1/2019,25-187,SAS,@,NOP,W (+12),1,32:17:00,4,11,0.364,2,5,0.4,1,1,1,0,2,2,3,0,0,1,3,11,5.4,13
25575,51,51,27/1/2019,25-188,SAS,,WAS,W (+13),1,30:46:00,6,9,0.667,4,7,0.571,0,0,,0,4,4,4,0,0,0,3,16,14.9,16
25575,52,52,29/1/2019,25-190,SAS,,PHO,W (+2),1,31:39:00,5,11,0.455,2,6,0.333,0,0,,0,1,1,1,1,0,1,3,12,6.1,-19
25575,53,53,31/1/2019,25-192,SAS,,BRK,W (+3),1,27:31:00,4,15,0.267,3,7,0.429,0,0,,0,5,5,0,0,1,0,5,11,2.3,9
25575,54,54,2/2/2019,25-194,SAS,,NOP,W (+5),1,30:54:00,3,8,0.375,1,4,0.25,5,5,1,0,2,2,4,0,0,0,1,12,10.6,3
25575,55,55,4/2/2019,25-196,SAS,@,SAC,L (-15),1,32:14:00,5,12,0.417,2,7,0.286,0,0,,2,5,7,0,1,0,1,2,12,7.7,-14
25575,56,56,6/2/2019,25-198,SAS,@,GSW,L (-39),0,18:58,3,11,0.273,2,6,0.333,2,2,1,0,2,2,1,1,0,3,1,10,2.4,-28
25575,57,57,7/2/2019,25-199,SAS,@,POR,L (-9),1,23:25,4,5,0.8,3,4,0.75,0,0,,0,3,3,1,0,0,1,1,11,9.3,-6
25575,58,58,9/2/2019,25-201,SAS,@,UTA,L (-20),1,31:01:00,5,12,0.417,2,6,0.333,0,0,,0,2,2,2,0,0,1,2,12,5.8,-9
25575,59,59,12/2/2019,25-204,SAS,@,MEM,W (+1),1,28:48:00,3,10,0.3,0,1,0,3,3,1,0,2,2,3,3,0,1,2,9,7.1,16
25575,60,60,22/2/2019,25-214,SAS,@,TOR,L (-3),1,26:59:00,4,9,0.444,1,6,0.167,0,0,,0,1,1,4,0,0,0,3,9,6.2,-15
25575,61,61,24/2/2019,25-216,SAS,@,NYK,L (-12),1,27:49:00,4,12,0.333,2,8,0.25,5,5,1,2,4,6,3,0,0,0,4,15,11.3,-10
25575,62,62,25/2/2019,25-217,SAS,@,BRK,L (-16),1,32:31:00,2,14,0.143,0,6,0,2,2,1,0,1,1,3,0,0,0,0,6,-0.6,-3
25575,63,63,27/2/2019,25-219,SAS,,DET,W (+12),1,6:26,2,2,1,2,2,1,0,0,,0,0,0,0,0,0,0,0,6,5.4,-3
25575,64,64,2/3/2019,25-222,SAS,,OKC,W (+14),1,26:19:00,6,9,0.667,3,5,0.6,1,2,0.5,0,4,4,1,1,0,1,3,16,12.4,13
25575,65,65,4/3/2019,25-224,SAS,,DEN,W (+1),1,22:14,3,5,0.6,1,2,0.5,0,0,,0,3,3,0,0,0,2,1,7,3.2,-8
25575,66,66,6/3/2019,25-226,SAS,@,ATL,W (+7),1,25:08:00,2,10,0.2,2,7,0.286,0,0,,0,4,4,4,1,0,1,2,6,3,2
25575,67,67,10/3/2019,25-230,SAS,,MIL,W (+7),1,27:10:00,5,8,0.625,2,4,0.5,0,1,0,0,6,6,0,0,0,0,1,12,9.4,5
25575,68,68,12/3/2019,25-232,SAS,@,DAL,W (+7),1,26:52:00,3,6,0.5,0,2,0,0,0,,1,3,4,2,1,0,0,2,6,6.2,-4
25575,69,69,15/3/2019,25-235,SAS,,NYK,W (+26),1,23:47,5,7,0.714,3,5,0.6,0,0,,0,1,1,0,0,0,1,0,13,9.4,10
25575,70,70,16/3/2019,25-236,SAS,,POR,W (+5),1,25:06:00,4,9,0.444,2,3,0.667,1,1,1,0,3,3,2,1,0,0,1,11,9.2,10
25575,71,71,18/3/2019,25-238,SAS,,GSW,W (+6),1,17:17,1,5,0.2,1,3,0.333,0,0,,1,1,2,0,0,1,1,0,3,0.6,5
25575,72,72,20/3/2019,25-240,SAS,,MIA,L (-5),1,29:02:00,3,9,0.333,2,5,0.4,0,0,,0,0,0,2,0,0,0,1,8,3.9,-4
25575,73,73,22/3/2019,25-242,SAS,@,HOU,L (-6),1,36:13:00,8,10,0.8,3,3,1,1,1,1,0,5,5,2,0,0,2,1,20,16.7,-10
25575,74,74,24/3/2019,25-244,SAS,@,BOS,W (+19),1,21:15,2,6,0.333,0,4,0,0,0,,0,2,2,0,0,0,1,2,4,-0.6,7
25575,75,75,26/3/2019,25-246,SAS,@,CHO,L (-9),1,27:39:00,6,12,0.5,4,7,0.571,0,0,,0,2,2,2,0,0,0,2,16,11.2,-3
25575,76,76,28/3/2019,25-248,SAS,,CLE,W (+6),1,34:39:00,8,13,0.615,3,8,0.375,0,1,0,0,6,6,4,3,0,0,1,19,19.9,0
25575,77,77,31/3/2019,25-251,SAS,,SAC,L (-7),1,31:06:00,5,9,0.556,2,4,0.5,3,3,1,1,2,3,3,0,0,0,3,15,12.9,8
25575,78,78,2/4/2019,25-253,SAS,,ATL,W (+6),1,29:19:00,7,11,0.636,5,7,0.714,0,0,,0,2,2,3,0,0,2,1,19,14.4,14
25575,79,79,3/4/2019,25-254,SAS,@,DEN,L (-28),1,23:55,3,4,0.75,1,2,0.5,0,0,,0,2,2,3,0,0,1,0,7,7.1,-14
25575,80,80,5/4/2019,25-256,SAS,@,WAS,W (+17),1,31:30:00,6,10,0.6,4,6,0.667,1,1,1,0,1,1,4,0,0,0,2,17,14.7,23
25575,81,81,7/4/2019,25-258,SAS,@,CLE,W (+22),1,30:08:00,5,11,0.455,3,5,0.6,0,0,,1,5,6,4,0,0,1,2,13,10.5,20
25575,82,82,10/4/2019,25-261,SAS,,DAL,W (+11),1,26:12:00,3,8,0.375,3,6,0.5,1,1,1,0,4,4,2,1,0,0,1,10,8.8,12
25585,1,1,17/10/2018,30-070,LAC,,DEN,L (-9),1,33:53:00,5,14,0.357,4,7,0.571,2,2,1,2,6,8,1,0,0,1,6,16,8.7,9
25585,2,2,19/10/2018,30-072,LAC,,OKC,W (+16),1,26:36:00,10,16,0.625,4,5,0.8,2,3,0.667,1,4,5,1,0,0,0,1,26,20.6,2
25585,3,3,21/10/2018,30-074,LAC,,HOU,W (+3),1,32:26:00,7,19,0.368,1,7,0.143,5,5,1,3,6,9,4,0,1,2,3,20,13.7,6
25585,4,4,23/10/2018,30-076,LAC,@,NOP,L (-7),1,35:07:00,8,15,0.533,1,4,0.25,7,7,1,1,5,6,1,1,1,0,3,24,20.1,-14
25585,5,5,26/10/2018,30-079,LAC,@,HOU,W (+20),1,21:06,4,5,0.8,1,2,0.5,7,7,1,0,5,5,1,0,1,1,1,16,15.6,3
25585,6,6,28/10/2018,30-081,LAC,,WAS,W (+32),1,26:03:00,4,14,0.286,1,3,0.333,2,2,1,2,5,7,2,2,1,2,0,11,7.8,14
25585,7,7,30/10/2018,30-083,LAC,@,OKC,L (-18),1,26:21:00,7,15,0.467,3,4,0.75,10,10,1,1,2,3,0,2,0,1,2,27,20.8,-16
25585,8,8,1/11/2018,30-085,LAC,@,PHI,L (-9),1,35:28:00,5,14,0.357,4,8,0.5,11,11,1,0,8,8,1,0,0,1,1,25,18.9,11
25585,9,9,2/11/2018,30-086,LAC,@,ORL,W (+25),1,23:47,5,10,0.5,1,2,0.5,2,2,1,1,1,2,3,1,0,1,1,13,10.7,10
25585,10,10,5/11/2018,30-089,LAC,,MIN,W (+11),1,31:05:00,7,16,0.438,2,6,0.333,6,6,1,0,4,4,3,0,0,2,5,22,12.9,0
25585,11,11,8/11/2018,30-092,LAC,@,POR,L (-11),1,30:05:00,6,13,0.462,5,8,0.625,3,3,1,1,4,5,0,0,0,2,1,20,12.8,-8
25585,12,12,10/11/2018,30-094,LAC,,MIL,W (+2),1,40:48:00,4,15,0.267,1,7,0.143,4,5,0.8,2,6,8,3,0,0,1,3,13,6.8,-4
25585,13,13,12/11/2018,30-096,LAC,,GSW,W (+5),1,36:55:00,3,12,0.25,2,6,0.333,6,7,0.857,1,6,7,1,0,0,1,2,14,7.8,-3
25585,14,14,15/11/2018,30-099,LAC,,SAS,W (+5),1,30:46:00,4,9,0.444,2,4,0.5,9,10,0.9,0,6,6,1,0,0,1,1,19,15,-2
25585,15,15,17/11/2018,30-101,LAC,@,BRK,W (+8),1,32:36:00,9,14,0.643,5,7,0.714,5,5,1,0,3,3,2,1,0,1,0,28,24.1,4
25585,17,16,20/11/2018,30-104,LAC,@,WAS,L (-7),1,28:19:00,0,8,0,0,4,0,3,3,1,0,5,5,5,0,0,0,4,3,0.8,0
25585,18,17,23/11/2018,30-107,LAC,,MEM,W (+5),1,39:10:00,6,14,0.429,5,8,0.625,3,3,1,0,9,9,2,0,1,1,5,20,14.4,6
25585,19,18,25/11/2018,30-109,LAC,@,POR,W (+4),1,30:43:00,5,10,0.5,2,4,0.5,5,6,0.833,2,6,8,5,1,0,1,1,17,17.9,14
25585,20,19,28/11/2018,30-112,LAC,,PHO,W (+16),1,33:09:00,7,10,0.7,4,4,1,10,12,0.833,1,9,10,4,1,2,1,1,28,30.2,27
25585,21,20,29/11/2018,30-113,LAC,@,SAC,W (+12),1,33:22:00,7,15,0.467,2,6,0.333,0,0,,1,3,4,2,3,0,0,1,16,13.9,20
25585,22,21,2/12/2018,30-116,LAC,@,DAL,L (-4),1,34:29:00,7,16,0.438,2,5,0.4,5,5,1,2,4,6,3,1,0,1,1,21,16.9,-13
25585,23,22,3/12/2018,30-117,LAC,@,NOP,W (+3),1,31:28:00,7,13,0.538,2,6,0.333,8,8,1,1,4,5,4,0,0,0,3,24,21.2,-3
25585,24,23,5/12/2018,30-119,LAC,@,MEM,L (-10),1,33:34:00,5,15,0.333,3,7,0.429,4,8,0.5,1,4,5,2,1,0,0,2,17,10.4,-3
25585,25,24,8/12/2018,30-122,LAC,,MIA,L (-23),1,32:51:00,3,10,0.3,1,3,0.333,5,6,0.833,3,8,11,3,0,1,5,2,12,7.3,-13
25585,26,25,10/12/2018,30-124,LAC,@,PHO,W (+4),1,37:08:00,6,12,0.5,2,5,0.4,11,12,0.917,0,5,5,0,2,0,1,1,25,20.7,3
25585,27,26,11/12/2018,30-125,LAC,,TOR,L (-24),1,20:30,4,10,0.4,1,5,0.2,2,2,1,1,4,5,2,1,0,1,0,11,8.9,-24
25585,28,27,13/12/2018,30-127,LAC,@,SAS,L (-38),1,27:17:00,3,7,0.429,2,4,0.5,7,7,1,0,3,3,4,1,0,0,3,15,14.8,-11
25585,29,28,15/12/2018,30-129,LAC,@,OKC,L (-6),1,37:26:00,10,16,0.625,4,6,0.667,4,5,0.8,0,7,7,2,2,0,7,3,28,17.7,0
25585,30,29,17/12/2018,30-131,LAC,,POR,L (-4),1,33:42:00,6,16,0.375,2,6,0.333,8,8,1,1,4,5,3,0,0,3,3,22,13,-12
25585,31,30,20/12/2018,30-134,LAC,,DAL,W (+4),1,33:52:00,11,16,0.688,3,6,0.5,7,7,1,1,5,6,4,0,2,3,2,32,27.8,6
25585,32,31,22/12/2018,30-136,LAC,,DEN,W (+21),1,24:40:00,7,11,0.636,3,5,0.6,4,4,1,1,3,4,2,1,0,0,1,21,19.7,17
25585,33,32,23/12/2018,30-137,LAC,@,GSW,L (-2),1,36:35:00,8,11,0.727,5,5,1,4,4,1,0,11,11,3,0,0,2,4,25,22.3,1
25585,34,33,26/12/2018,30-140,LAC,,SAC,W (+9),1,23:00,4,11,0.364,1,5,0.2,5,6,0.833,0,5,5,3,1,0,1,2,14,10.3,5
25585,35,34,28/12/2018,30-142,LAC,@,LAL,W (+11),1,34:38:00,5,13,0.385,1,3,0.333,8,9,0.889,1,8,9,3,1,1,0,0,19,18.4,-8
25585,36,35,29/12/2018,30-143,LAC,,SAS,L (-11),1,28:25:00,6,14,0.429,2,4,0.5,7,7,1,2,7,9,2,0,0,2,4,21,14.9,-16
25585,37,36,1/1/2019,30-146,LAC,,PHI,L (-6),1,34:27:00,7,15,0.467,2,6,0.333,5,6,0.833,2,5,7,3,1,0,2,2,21,16.1,1
25585,38,37,4/1/2019,30-149,LAC,@,PHO,W (+10),1,36:35:00,6,11,0.545,1,4,0.25,8,9,0.889,2,5,7,6,2,0,2,0,21,22.4,12
25585,39,38,6/1/2019,30-151,LAC,,ORL,W (+10),1,32:57:00,5,16,0.313,2,10,0.2,1,1,1,0,5,5,2,0,0,0,3,13,5.5,11
25585,40,39,8/1/2019,30-153,LAC,,CHO,W (+19),1,30:34:00,8,12,0.667,4,7,0.571,0,0,,0,5,5,4,1,1,1,3,20,18.6,17
25585,41,40,10/1/2019,30-155,LAC,@,DEN,L (-21),1,32:23:00,6,17,0.353,3,6,0.5,3,6,0.5,2,1,3,4,1,0,2,0,18,10.8,-21
25585,42,41,12/1/2019,30-157,LAC,,DET,L (-5),1,37:40:00,6,15,0.4,3,9,0.333,8,8,1,0,6,6,2,1,0,5,3,23,12.9,-9
25585,43,42,14/1/2019,30-159,LAC,,NOP,L (-4),1,33:22:00,8,13,0.615,6,9,0.667,3,3,1,0,4,4,6,2,0,4,5,25,20.5,-6
25585,44,43,16/1/2019,30-161,LAC,,UTA,L (-20),1,34:04:00,3,14,0.214,2,6,0.333,1,2,0.5,1,3,4,1,0,0,0,3,9,1.1,-20
25585,45,44,18/1/2019,30-163,LAC,,GSW,L (-18),1,8:01,0,3,0,0,2,0,1,2,0.5,0,3,3,0,1,0,0,0,1,0.4,-2
25585,56,45,7/2/2019,30-183,LAC,@,IND,L (-24),1,19:44,4,9,0.444,4,6,0.667,0,0,,0,5,5,2,0,2,0,0,12,11.6,-9
25585,57,46,9/2/2019,30-185,LAC,@,BOS,W (+11),1,29:23:00,5,10,0.5,2,6,0.333,7,7,1,0,10,10,4,0,0,2,1,19,17.4,25
25585,58,47,11/2/2019,30-187,LAC,@,MIN,L (-10),1,25:38:00,2,10,0.2,1,7,0.143,7,8,0.875,0,5,5,1,1,0,2,3,12,5.4,-12
25585,59,48,13/2/2019,30-189,LAC,,PHO,W (+27),1,19:34,6,8,0.75,4,5,0.8,4,6,0.667,1,5,6,3,0,2,1,0,20,20.7,19
25585,60,49,22/2/2019,30-198,LAC,@,MEM,W (+6),1,30:48:00,5,13,0.385,1,7,0.143,12,12,1,1,6,7,1,3,1,3,2,23,19,-5
25585,61,50,24/2/2019,30-200,LAC,@,DEN,L (-27),1,24:34:00,6,13,0.462,0,3,0,7,7,1,0,4,4,1,1,0,2,1,19,12.8,-11
25585,62,51,25/2/2019,30-201,LAC,,DAL,W (+9),1,31:23:00,7,13,0.538,4,7,0.571,2,2,1,0,2,2,2,0,1,2,2,20,13.6,-4
25585,63,52,27/2/2019,30-203,LAC,@,UTA,L (-6),1,30:22:00,3,14,0.214,0,6,0,12,13,0.923,2,3,5,1,1,1,1,2,18,11.9,-2
25585,64,53,1/3/2019,30-205,LAC,@,SAC,W (+7),1,29:33:00,5,12,0.417,1,5,0.2,8,9,0.889,1,8,9,3,0,0,1,3,19,15.2,13
25585,65,54,3/3/2019,30-207,LAC,,NYK,W (+21),1,23:13,8,15,0.533,3,6,0.5,1,1,1,1,6,7,4,0,0,3,2,20,14.2,21
25585,66,55,4/3/2019,30-208,LAC,@,LAL,W (+8),1,28:28:00,9,15,0.6,3,5,0.6,2,3,0.667,0,6,6,1,0,1,1,2,23,17.1,1
25585,67,56,8/3/2019,30-212,LAC,,OKC,W (+8),1,33:36:00,10,19,0.526,2,5,0.4,12,15,0.8,2,4,6,2,0,0,0,1,34,27.1,13
25585,68,57,11/3/2019,30-215,LAC,,BOS,W (+25),1,27:12:00,9,12,0.75,4,5,0.8,3,3,1,0,5,5,2,0,0,2,1,25,20.7,10
25585,70,58,15/3/2019,30-219,LAC,,CHI,W (+7),1,33:59:00,10,14,0.714,4,4,1,3,5,0.6,0,7,7,2,1,1,1,2,27,23.8,15
25585,71,59,17/3/2019,30-221,LAC,,BRK,W (+3),1,30:53:00,7,17,0.412,1,5,0.2,5,5,1,1,10,11,5,1,0,1,1,20,17.7,5
25585,72,60,19/3/2019,30-223,LAC,,IND,W (+6),1,30:36:00,8,17,0.471,4,9,0.444,4,4,1,0,2,2,3,2,0,2,0,24,18,6
25585,73,61,22/3/2019,30-226,LAC,@,CLE,W (+2),1,32:39:00,11,15,0.733,1,4,0.25,4,4,1,0,3,3,3,1,0,1,1,27,23.5,10
25585,74,62,24/3/2019,30-228,LAC,@,NYK,W (+11),1,33:23:00,5,16,0.313,3,10,0.3,13,14,0.929,2,6,8,1,0,0,2,4,26,16.7,8
25585,75,63,26/3/2019,30-230,LAC,@,MIN,W (+11),1,29:59:00,7,16,0.438,6,9,0.667,5,5,1,0,10,10,4,1,0,2,1,25,21,13
25585,76,64,28/3/2019,30-232,LAC,@,MIL,L (-10),1,24:11:00,3,9,0.333,1,4,0.25,7,7,1,0,8,8,4,1,0,1,0,14,14.1,-5
25585,78,65,31/3/2019,30-235,LAC,,MEM,W (+17),1,30:53:00,6,11,0.545,1,4,0.25,14,16,0.875,1,14,15,5,0,0,3,2,27,25.5,13
25585,79,66,3/4/2019,30-238,LAC,,HOU,L (-32),1,24:13:00,6,12,0.5,1,3,0.333,3,3,1,0,4,4,1,0,0,1,3,16,9.7,-16
25585,80,67,5/4/2019,30-240,LAC,,LAL,L (-5),1,32:54:00,8,18,0.444,3,6,0.5,8,9,0.889,1,5,6,8,3,2,3,2,27,25.6,10
25585,82,68,10/4/2019,30-245,LAC,,UTA,W (+6),1,24:48:00,5,11,0.455,0,1,0,3,4,0.75,1,3,4,5,1,0,0,1,13,12.6,-4
25594,1,1,17/10/2018,32-061,SAS,,MIN,W (+4),1,23:29,8,12,0.667,1,1,1,1,2,0.5,3,4,7,0,0,1,1,3,18,14.2,2
25594,2,2,20/10/2018,32-064,SAS,@,POR,L (-13),1,26:37:00,5,13,0.385,2,4,0.5,0,0,,1,6,7,1,0,0,2,5,12,4.1,-18
